user_id,user_url,sentiment_analysis,posted,item_id,recommend
76561198073295527,http://steamcommunity.com/profiles/76561198073295527,2,2014-09-19,91200,0
76561198073297175,http://steamcommunity.com/profiles/76561198073297175,2,2014-09-05,238960,1
Pi0h,http://steamcommunity.com/id/Pi0h,2,2015-06-04,374570,1
Pkpure,http://steamcommunity.com/id/Pkpure,2,2014-12-02,1250,1
76561198073309903,http://steamcommunity.com/profiles/76561198073309903,2,2015-07-30,282900,1
76561198073316231,http://steamcommunity.com/profiles/76561198073316231,2,2015-11-14,105600,1
76561198073330411,http://steamcommunity.com/profiles/76561198073330411,2,NaT,730,0
76561198073346300,http://steamcommunity.com/profiles/76561198073346300,2,2015-03-01,570,1
76561198073363859,http://steamcommunity.com/profiles/76561198073363859,2,2014-10-24,230410,1
humanstapler,http://steamcommunity.com/id/humanstapler,2,2015-07-21,200210,1
hyeyey,http://steamcommunity.com/id/hyeyey,2,2015-10-18,252950,1
76561198073378888,http://steamcommunity.com/profiles/76561198073378888,2,2015-11-30,382490,1
76561198073379120,http://steamcommunity.com/profiles/76561198073379120,2,NaT,413150,1
76561198073383090,http://steamcommunity.com/profiles/76561198073383090,2,2014-06-26,550,1
SkyFlashBR,http://steamcommunity.com/id/SkyFlashBR,2,NaT,319630,1
paulbauerpunicher,http://steamcommunity.com/id/paulbauerpunicher,2,2014-04-11,570,1
76561198073413380,http://steamcommunity.com/profiles/76561198073413380,0,2014-08-09,262410,0
Jimmyhello,http://steamcommunity.com/id/Jimmyhello,0,2014-07-03,291480,0
misstie,http://steamcommunity.com/id/misstie,2,2015-09-19,333930,1
76561198073441647,http://steamcommunity.com/profiles/76561198073441647,2,2015-01-31,335240,1
phdeus,http://steamcommunity.com/id/phdeus,2,2015-11-16,346900,1
76561198073451910,http://steamcommunity.com/profiles/76561198073451910,2,2013-12-13,17460,1
76561198073457020,http://steamcommunity.com/profiles/76561198073457020,2,NaT,301520,1
blu3y24,http://steamcommunity.com/id/blu3y24,2,2013-12-11,440,1
51564210333,http://steamcommunity.com/id/51564210333,2,NaT,431240,1
76561198073471590,http://steamcommunity.com/profiles/76561198073471590,2,2014-06-27,252490,1
76561198073473575,http://steamcommunity.com/profiles/76561198073473575,2,2013-11-29,730,1
76561198073496938,http://steamcommunity.com/profiles/76561198073496938,2,2014-05-10,730,1
monjibee,http://steamcommunity.com/id/monjibee,2,2013-12-16,211820,1
76561198073535087,http://steamcommunity.com/profiles/76561198073535087,2,NaT,4000,1
Daniel_Barrett,http://steamcommunity.com/id/Daniel_Barrett,2,2014-07-25,220200,1
TheStrahan123,http://steamcommunity.com/id/TheStrahan123,2,NaT,311210,0
7122456,http://steamcommunity.com/id/7122456,2,NaT,550,1
76561198073580952,http://steamcommunity.com/profiles/76561198073580952,2,2014-09-06,231670,1
2nerdssemvida,http://steamcommunity.com/id/2nerdssemvida,2,2015-08-29,304930,1
76561198073589943,http://steamcommunity.com/profiles/76561198073589943,2,2015-11-14,263280,1
76561198073589985,http://steamcommunity.com/profiles/76561198073589985,0,2014-06-02,267550,0
76561198073608723,http://steamcommunity.com/profiles/76561198073608723,2,2015-11-12,332500,1
76561198073618741,http://steamcommunity.com/profiles/76561198073618741,0,2015-09-25,370240,0
Themfgamer,http://steamcommunity.com/id/Themfgamer,0,2014-07-25,99910,0
76561198073631877,http://steamcommunity.com/profiles/76561198073631877,2,2015-11-14,730,1
_itsbf3_,http://steamcommunity.com/id/_itsbf3_,2,2014-02-22,730,1
Skudz,http://steamcommunity.com/id/Skudz,2,2014-08-04,105600,1
76561198073638107,http://steamcommunity.com/profiles/76561198073638107,2,2014-06-30,216150,0
76561198073638549,http://steamcommunity.com/profiles/76561198073638549,2,2014-02-15,113400,1
alphakenny1,http://steamcommunity.com/id/alphakenny1,2,2014-07-25,4000,1
76561198073648533,http://steamcommunity.com/profiles/76561198073648533,0,2015-12-04,271590,0
rsqwxyg,http://steamcommunity.com/id/rsqwxyg,2,2015-12-12,391540,1
76561198073673753,http://steamcommunity.com/profiles/76561198073673753,0,2014-01-16,241540,1
kmogan99,http://steamcommunity.com/id/kmogan99,2,2013-12-03,220240,1
76561198073692243,http://steamcommunity.com/profiles/76561198073692243,2,2014-08-30,440,1
xXCammoAmmoXx,http://steamcommunity.com/id/xXCammoAmmoXx,2,2014-02-07,208090,1
76561198073706825,http://steamcommunity.com/profiles/76561198073706825,2,2014-02-01,570,1
76561198073711146,http://steamcommunity.com/profiles/76561198073711146,2,2014-05-19,203140,1
76561198073712906,http://steamcommunity.com/profiles/76561198073712906,2,2013-06-21,440,1
767scar77,http://steamcommunity.com/id/767scar77,0,2015-09-24,227940,1
76561198073722309,http://steamcommunity.com/profiles/76561198073722309,2,2014-12-05,24200,1
76561198073733242,http://steamcommunity.com/profiles/76561198073733242,2,NaT,440,1
1stBLUE-COW,http://steamcommunity.com/id/1stBLUE-COW,2,2014-12-10,10090,1
ByanVEVO,http://steamcommunity.com/id/ByanVEVO,0,2014-06-25,72850,1
Xelight,http://steamcommunity.com/id/Xelight,2,2014-07-03,440,1
76561198073749507,http://steamcommunity.com/profiles/76561198073749507,2,2013-12-11,99900,1
OnceUponAGoat,http://steamcommunity.com/id/OnceUponAGoat,2,NaT,292030,1
pleumarnun,http://steamcommunity.com/id/pleumarnun,2,2014-06-20,440,1
joaoflavio,http://steamcommunity.com/id/joaoflavio,2,2014-04-21,221100,1
76561198073784330,http://steamcommunity.com/profiles/76561198073784330,2,2013-06-08,219640,1
paulspeltwithap,http://steamcommunity.com/id/paulspeltwithap,2,2015-07-01,205100,1
76561198073818391,http://steamcommunity.com/profiles/76561198073818391,2,NaT,230410,1
76561198073826390,http://steamcommunity.com/profiles/76561198073826390,2,NaT,4000,1
76561198073834001,http://steamcommunity.com/profiles/76561198073834001,2,2015-08-28,391460,1
wadiyatalknabeet,http://steamcommunity.com/id/wadiyatalknabeet,2,2015-12-25,386360,1
76561198073843945,http://steamcommunity.com/profiles/76561198073843945,2,2014-01-24,440,1
76561198073855426,http://steamcommunity.com/profiles/76561198073855426,2,NaT,307690,0
camicase,http://steamcommunity.com/id/camicase,2,2014-10-15,730,1
76561198073899610,http://steamcommunity.com/profiles/76561198073899610,0,2015-06-25,49520,1
76561198073899830,http://steamcommunity.com/profiles/76561198073899830,2,NaT,381990,1
tntnguyen03,http://steamcommunity.com/id/tntnguyen03,2,2015-05-12,730,1
RAFFRO,http://steamcommunity.com/id/RAFFRO,0,2014-12-31,620,1
76561198073924545,http://steamcommunity.com/profiles/76561198073924545,2,2014-09-03,304930,1
Get_SiCkled,http://steamcommunity.com/id/Get_SiCkled,2,2015-11-20,417860,1
76561198073931851,http://steamcommunity.com/profiles/76561198073931851,2,2013-12-17,91330,1
76561198073943264,http://steamcommunity.com/profiles/76561198073943264,2,2014-12-12,238460,1
lafoeda,http://steamcommunity.com/id/lafoeda,2,2014-01-16,252490,1
gamesownedbyme,http://steamcommunity.com/id/gamesownedbyme,2,2014-04-14,730,1
76561198073966201,http://steamcommunity.com/profiles/76561198073966201,2,NaT,355180,1
1922001,http://steamcommunity.com/id/1922001,2,2015-01-11,313740,1
76561198073970893,http://steamcommunity.com/profiles/76561198073970893,2,2015-11-13,385800,1
2lstgun,http://steamcommunity.com/id/2lstgun,2,2015-12-27,211420,1
Like_a_sunrise,http://steamcommunity.com/id/Like_a_sunrise,2,2015-09-24,209000,1
76561198074006716,http://steamcommunity.com/profiles/76561198074006716,0,2014-05-19,236390,1
76561198074009219,http://steamcommunity.com/profiles/76561198074009219,2,2015-03-10,91900,1
fadas56,http://steamcommunity.com/id/fadas56,2,2014-04-21,265930,1
Franstar2,http://steamcommunity.com/id/Franstar2,2,2014-09-17,212800,1
Mouldy_Oreo,http://steamcommunity.com/id/Mouldy_Oreo,0,2014-09-13,200210,1
76561198074050710,http://steamcommunity.com/profiles/76561198074050710,2,NaT,8190,1
ventrids,http://steamcommunity.com/id/ventrids,2,2014-07-26,224540,1
76561198074073165,http://steamcommunity.com/profiles/76561198074073165,2,NaT,204360,1
76561198074096704,http://steamcommunity.com/profiles/76561198074096704,1,2014-09-01,4000,1
76561198074111910,http://steamcommunity.com/profiles/76561198074111910,0,2014-09-17,268420,1
Bladeking68,http://steamcommunity.com/id/Bladeking68,2,2015-08-26,10680,1
LordDozahkingRe,http://steamcommunity.com/id/LordDozahkingRe,2,2014-02-11,206420,1
76561198074122571,http://steamcommunity.com/profiles/76561198074122571,2,2013-12-12,570,1
76561198074127617,http://steamcommunity.com/profiles/76561198074127617,2,NaT,42700,1
The_Ultra_Llama,http://steamcommunity.com/id/The_Ultra_Llama,2,2014-11-08,218620,1
zudikas,http://steamcommunity.com/id/zudikas,2,2013-09-27,440,1
76561198074156211,http://steamcommunity.com/profiles/76561198074156211,2,2014-08-05,243870,1
XUXU23456789,http://steamcommunity.com/id/XUXU23456789,2,2013-12-29,1840,1
76561198074170361,http://steamcommunity.com/profiles/76561198074170361,2,2014-10-16,1250,1
76561198074185082,http://steamcommunity.com/profiles/76561198074185082,2,2015-06-11,268650,1
totalclutch,http://steamcommunity.com/id/totalclutch,2,2015-10-05,230410,1
76561198074198140,http://steamcommunity.com/profiles/76561198074198140,2,2013-12-15,239660,1
HanaSongDva,http://steamcommunity.com/id/HanaSongDva,2,2015-12-17,206210,1
76561198074215832,http://steamcommunity.com/profiles/76561198074215832,2,2014-10-03,113400,0
thenumber5,http://steamcommunity.com/id/thenumber5,2,2014-01-01,233250,1
76561198074226272,http://steamcommunity.com/profiles/76561198074226272,2,2013-12-27,211820,1
76561198074256516,http://steamcommunity.com/profiles/76561198074256516,2,2014-12-16,570,1
Nitro_Assassin,http://steamcommunity.com/id/Nitro_Assassin,2,2014-06-30,620,1
the_suicidal_psychomidget,http://steamcommunity.com/id/the_suicidal_psychomidget,2,2014-07-11,20510,1
Zeusmate,http://steamcommunity.com/id/Zeusmate,0,2015-08-25,346110,1
76561198074327940,http://steamcommunity.com/profiles/76561198074327940,2,2014-11-16,241930,1
76561198074337670,http://steamcommunity.com/profiles/76561198074337670,2,2013-12-26,550,1
pineapple671,http://steamcommunity.com/id/pineapple671,2,2013-12-04,4000,1
76561198074352514,http://steamcommunity.com/profiles/76561198074352514,2,2014-01-28,221260,1
76561198074357143,http://steamcommunity.com/profiles/76561198074357143,2,2014-06-21,238460,1
76561198074366598,http://steamcommunity.com/profiles/76561198074366598,2,NaT,730,1
76561198074367257,http://steamcommunity.com/profiles/76561198074367257,2,2013-03-29,24660,1
FalconlordxxXXxxXXx,http://steamcommunity.com/id/FalconlordxxXXxxXXx,2,2015-01-14,440,0
76561198074377252,http://steamcommunity.com/profiles/76561198074377252,0,2014-04-08,550,1
76561198074383333,http://steamcommunity.com/profiles/76561198074383333,2,2014-07-17,107410,1
76561198074401253,http://steamcommunity.com/profiles/76561198074401253,2,2014-06-06,440,1
6935,http://steamcommunity.com/id/6935,2,2015-10-26,38410,1
76561198074412580,http://steamcommunity.com/profiles/76561198074412580,2,2014-12-22,339350,1
76561198074414765,http://steamcommunity.com/profiles/76561198074414765,2,2014-05-23,213670,1
softchippi,http://steamcommunity.com/id/softchippi,2,2015-09-10,252950,1
76561198074416924,http://steamcommunity.com/profiles/76561198074416924,0,2015-01-16,206420,1
76561198074433040,http://steamcommunity.com/profiles/76561198074433040,2,2015-12-14,417860,1
76561198074447562,http://steamcommunity.com/profiles/76561198074447562,0,2015-06-16,105600,1
ThatMisterOps,http://steamcommunity.com/id/ThatMisterOps,2,2015-01-22,214850,1
HoneyDuke,http://steamcommunity.com/id/HoneyDuke,2,2013-12-19,219640,1
TheAnima,http://steamcommunity.com/id/TheAnima,2,2014-08-18,301520,1
76561198074467168,http://steamcommunity.com/profiles/76561198074467168,2,2014-04-01,222880,1
76561198074468919,http://steamcommunity.com/profiles/76561198074468919,2,2015-04-22,200210,1
76561198074476548,http://steamcommunity.com/profiles/76561198074476548,2,2014-02-22,4000,1
jb_is_gay,http://steamcommunity.com/id/jb_is_gay,2,2014-05-13,243870,1
bunjee999,http://steamcommunity.com/id/bunjee999,2,2015-12-28,8930,1
MentalGentlemen56,http://steamcommunity.com/id/MentalGentlemen56,2,2013-06-27,10090,1
CatieWayneeee,http://steamcommunity.com/id/CatieWayneeee,2,2014-06-23,218620,1
76561198074516105,http://steamcommunity.com/profiles/76561198074516105,2,2015-05-06,236390,1
76561198074553384,http://steamcommunity.com/profiles/76561198074553384,2,NaT,730,1
Stercessusretdnasunacyldemood,http://steamcommunity.com/id/Stercessusretdnasunacyldemood,2,2014-10-18,200260,1
76561198074590108,http://steamcommunity.com/profiles/76561198074590108,2,2014-04-22,57900,1
76561198074628124,http://steamcommunity.com/profiles/76561198074628124,2,2014-10-19,204300,1
SPECTROWTF,http://steamcommunity.com/id/SPECTROWTF,2,2014-01-15,105600,1
DoRePencil,http://steamcommunity.com/id/DoRePencil,2,NaT,730,1
TheJackedex,http://steamcommunity.com/id/TheJackedex,2,2015-11-02,329440,1
76561198074702680,http://steamcommunity.com/profiles/76561198074702680,2,2014-04-21,4000,1
76561198074721767,http://steamcommunity.com/profiles/76561198074721767,2,2014-10-26,242760,1
Kawaiiiishirochan,http://steamcommunity.com/id/Kawaiiiishirochan,2,2012-11-03,440,1
dogmob,http://steamcommunity.com/id/dogmob,2,2014-06-07,33930,1
76561198074753395,http://steamcommunity.com/profiles/76561198074753395,2,2014-01-11,4000,1
anonimux,http://steamcommunity.com/id/anonimux,2,2014-09-07,24840,1
Yoshi738,http://steamcommunity.com/id/Yoshi738,2,2015-04-23,219740,1
76561198074770563,http://steamcommunity.com/profiles/76561198074770563,2,NaT,304930,1
koreansalt,http://steamcommunity.com/id/koreansalt,2,2014-07-18,440,1
76561198074778803,http://steamcommunity.com/profiles/76561198074778803,2,2015-04-26,247080,1
76561198074803924,http://steamcommunity.com/profiles/76561198074803924,2,2014-04-24,6060,1
collinmaraan,http://steamcommunity.com/id/collinmaraan,2,2014-06-24,570,1
76561198074822440,http://steamcommunity.com/profiles/76561198074822440,2,2014-05-16,232810,0
76561198074873424,http://steamcommunity.com/profiles/76561198074873424,2,NaT,440,1
mailiam123,http://steamcommunity.com/id/mailiam123,2,2015-12-17,299360,1
76561198074894911,http://steamcommunity.com/profiles/76561198074894911,2,2015-07-09,332310,0
76561198074968696,http://steamcommunity.com/profiles/76561198074968696,2,2013-12-18,230410,1
76561198074973653,http://steamcommunity.com/profiles/76561198074973653,2,2014-06-27,206420,1
UNTITLEDJASRITHFREGSEXYNEIL6969,http://steamcommunity.com/id/UNTITLEDJASRITHFREGSEXYNEIL6969,0,2014-09-10,252490,1
jezza8822,http://steamcommunity.com/id/jezza8822,2,NaT,394360,1
76561198075022936,http://steamcommunity.com/profiles/76561198075022936,2,2014-07-30,243870,1
guy25451,http://steamcommunity.com/id/guy25451,2,2015-05-08,440,1
fukhole,http://steamcommunity.com/id/fukhole,2,2014-06-06,22380,1
76561198075060685,http://steamcommunity.com/profiles/76561198075060685,2,2014-12-30,38700,1
Jonesy_1999,http://steamcommunity.com/id/Jonesy_1999,2,2014-01-18,105600,1
faridhisham,http://steamcommunity.com/id/faridhisham,2,2013-12-19,550,1
katerpillar1,http://steamcommunity.com/id/katerpillar1,0,NaT,319630,1
MundoDosBits,http://steamcommunity.com/id/MundoDosBits,2,2013-12-29,440,1
DRELIK,http://steamcommunity.com/id/DRELIK,2,2014-01-13,204300,1
fruitpunchiiz,http://steamcommunity.com/id/fruitpunchiiz,2,2014-10-04,42910,1
DNK_Koshi,http://steamcommunity.com/id/DNK_Koshi,2,NaT,227940,1
76561198075190635,http://steamcommunity.com/profiles/76561198075190635,2,2015-07-29,570,1
76561198075211954,http://steamcommunity.com/profiles/76561198075211954,2,2014-09-11,230230,1
ElvistheBeast,http://steamcommunity.com/id/ElvistheBeast,2,2015-08-29,346110,0
76561198075226289,http://steamcommunity.com/profiles/76561198075226289,2,2014-01-02,570,1
76561198075227229,http://steamcommunity.com/profiles/76561198075227229,2,2014-04-11,209160,0
76561198075228836,http://steamcommunity.com/profiles/76561198075228836,2,2014-09-13,440,1
76561198075229670,http://steamcommunity.com/profiles/76561198075229670,2,2015-05-29,24200,0
henslither608,http://steamcommunity.com/id/henslither608,2,2015-06-17,730,1
76561198075239591,http://steamcommunity.com/profiles/76561198075239591,2,2014-02-28,210770,1
MrSpecialPerson,http://steamcommunity.com/id/MrSpecialPerson,2,2014-11-06,440,1
CharlZen,http://steamcommunity.com/id/CharlZen,2,NaT,730,1
coopster44,http://steamcommunity.com/id/coopster44,2,2015-01-31,230410,1
madlatt,http://steamcommunity.com/id/madlatt,2,2014-03-13,246620,1
Nyanonymous,http://steamcommunity.com/id/Nyanonymous,2,2015-09-23,323370,1
dilminhapocoto,http://steamcommunity.com/id/dilminhapocoto,2,2015-12-06,730,1
86674482,http://steamcommunity.com/id/86674482,2,2013-12-21,17500,1
76561198075371120,http://steamcommunity.com/profiles/76561198075371120,2,2014-06-05,63380,1
76561198075375032,http://steamcommunity.com/profiles/76561198075375032,2,NaT,730,1
76561198075393320,http://steamcommunity.com/profiles/76561198075393320,2,2014-06-23,222880,1
76561198075417014,http://steamcommunity.com/profiles/76561198075417014,2,2014-06-14,72850,1
76561198075425119,http://steamcommunity.com/profiles/76561198075425119,2,NaT,250900,1
moose1199,http://steamcommunity.com/id/moose1199,2,2015-04-08,730,1
76561198075462582,http://steamcommunity.com/profiles/76561198075462582,2,2013-12-01,440,1
swinson123,http://steamcommunity.com/id/swinson123,2,2014-05-28,440,1
76561198075484568,http://steamcommunity.com/profiles/76561198075484568,2,2013-12-05,218620,1
